year,epi_week,temp_max_mean,temp_min_mean,temp_mean,precipitation,humidity_mean,heat_index_mean,n_dias,fecha_inicio,temp_mean_anomaly,precipitation_anomaly,humidity_mean_anomaly
2025,7,30.542857142857144,20.885714285714283,24.842857142857145,22.8,66.42857142857143,25.300093264166225,7,2025-02-10,1.6535714285714285,9.024999999999999,6.178571428571431
2025,8,31.25714285714286,20.25714285714286,25.342857142857145,1.3,62.785714285714285,26.53250229073159,7,2025-02-17,0.8392857142857153,-25.875,-1.3392857142857153
2025,9,28.0,22.957142857142856,25.12857142857143,40.0,79.35714285714286,25.12857142857143,7,2025-02-24,0.014285714285716011,18.925,12.714285714285722
2025,10,30.357142857142858,21.8,25.5,86.7,73.78571428571429,27.638315819143276,7,2025-03-03,1.12857142857143,54.650000000000006,10.482142857142861
2025,11,22.814285714285713,15.028571428571427,18.685714285714287,3.5999999999999996,66.85714285714286,18.685714285714287,7,2025-03-10,-4.0,-47.55,-0.5714285714285694
2025,12,29.042857142857144,20.228571428571428,24.24285714285714,24.9,68.07142857142857,24.24285714285714,7,2025-03-17,2.6321428571428562,-2.4499999999999993,-1.3928571428571388
2025,13,26.542857142857144,17.914285714285715,21.74285714285714,51.5,74.14285714285714,21.74285714285714,7,2025-03-24,1.5357142857142847,36.175,8.803571428571416
2025,14,20.642857142857142,10.785714285714286,15.757142857142856,5.1,65.07142857142857,15.757142857142856,7,2025-03-31,-3.0321428571428584,-2.9000000000000004,-0.9285714285714306
2025,15,22.614285714285717,16.557142857142857,19.32857142857143,22.9,76.28571428571429,19.32857142857143,7,2025-04-07,1.3035714285714306,1.6749999999999972,6.767857142857153
2025,16,20.714285714285715,12.285714285714286,16.1,23.900000000000002,71.57142857142857,16.1,7,2025-04-14,-1.3214285714285694,5.650000000000002,4.607142857142847
2025,17,23.428571428571427,14.171428571428573,18.357142857142858,25.4,66.5,18.357142857142858,7,2025-04-21,1.125,-1.6000000000000014,-3.017857142857139
2025,18,23.457142857142856,13.042857142857143,17.685714285714287,4.5,65.14285714285714,17.685714285714287,7,2025-04-28,1.9035714285714285,-4.85,-4.571428571428569
2025,19,21.599999999999998,15.271428571428572,17.985714285714288,29.7,77.57142857142857,17.985714285714288,7,2025-05-05,2.6607142857142883,20.424999999999997,5.910714285714278
2025,20,21.900000000000002,15.642857142857142,18.47142857142857,72.4,78.0,18.47142857142857,7,2025-05-12,4.114285714285714,45.650000000000006,7.821428571428569
2025,21,16.285714285714285,9.314285714285715,12.642857142857142,0.1,74.64285714285714,12.642857142857142,7,2025-05-19,-0.07500000000000107,-32.825,0.2321428571428612
2025,22,15.685714285714285,7.514285714285714,11.228571428571428,19.6,71.07142857142857,11.228571428571428,7,2025-05-26,-0.810714285714285,13.700000000000001,-0.6785714285714306
2025,23,16.985714285714288,6.8999999999999995,11.171428571428573,0.0,73.35714285714286,11.171428571428573,7,2025-06-02,-1.5285714285714267,-1.575,4.517857142857139
2025,24,14.328571428571427,6.885714285714286,10.314285714285715,13.7,77.35714285714286,10.314285714285715,7,2025-06-09,-1.3285714285714274,8.225,7.982142857142861
2025,25,15.5,5.6571428571428575,10.214285714285714,1.6,75.92857142857143,10.214285714285714,7,2025-06-16,-1.0607142857142868,-0.5999999999999996,-0.7321428571428612
2025,26,12.742857142857144,2.442857142857143,7.1571428571428575,0.4,58.714285714285715,7.1571428571428575,7,2025-06-23,-2.507142857142857,-1.4249999999999998,-6.3035714285714235
2025,27,12.057142857142859,2.3000000000000003,6.442857142857143,0.0,70.92857142857143,6.442857142857143,7,2025-06-30,-3.8964285714285705,-8.2,0.4285714285714306
2025,28,17.62857142857143,9.071428571428571,12.514285714285714,1.8,77.07142857142857,12.514285714285714,7,2025-07-07,3.257142857142858,-7.724999999999999,6.857142857142861
2025,29,16.914285714285715,7.942857142857143,11.914285714285715,28.3,77.57142857142857,11.914285714285715,7,2025-07-14,0.025000000000000355,18.675,2.625
2025,30,13.971428571428572,7.457142857142857,10.62857142857143,3.0,78.42857142857143,10.62857142857143,7,2025-07-21,-1.5999999999999996,-0.7249999999999996,3.9464285714285694
2025,31,17.7,10.0,13.4,23.900000000000002,68.5,13.4,7,2025-07-28,-0.4142857142857146,11.8,1.0714285714285694
2025,32,14.928571428571429,5.071428571428571,9.62857142857143,0.0,67.07142857142857,9.62857142857143,7,2025-08-04,-1.4392857142857132,-2.9,-1.2857142857142918
2025,33,15.200000000000001,7.0857142857142845,10.857142857142858,0.3,70.21428571428571,10.857142857142858,7,2025-08-11,-1.2821428571428566,-15.049999999999997,8.410714285714278
2025,34,17.242857142857144,10.071428571428571,13.471428571428572,87.99999999999999,70.35714285714286,13.471428571428572,7,2025-08-18,1.2035714285714292,55.72499999999999,2.125
2025,35,21.12857142857143,11.914285714285715,16.014285714285712,14.0,71.5,16.014285714285712,7,2025-08-25,2.6321428571428562,-14.849999999999998,3.5357142857142776
2025,36,15.0,5.914285714285714,10.257142857142856,39.7,70.28571428571429,10.257142857142856,7,2025-09-01,-2.5821428571428573,28.400000000000002,6.642857142857146
2025,37,21.74285714285714,9.985714285714286,15.5,0.1,64.85714285714286,15.5,7,2025-09-08,0.032142857142856585,-6.325000000000001,2.1607142857142847
2025,38,20.74285714285714,13.771428571428572,16.928571428571427,32.5,79.85714285714286,16.928571428571427,7,2025-09-15,0.6178571428571438,20.575,11.357142857142861
2025,39,19.557142857142857,9.942857142857141,14.542857142857143,12.1,66.57142857142857,14.542857142857143,7,2025-09-22,-1.0250000000000004,8.675,4.660714285714285
2025,40,24.614285714285717,13.700000000000001,19.085714285714285,18.6,68.85714285714286,19.085714285714285,7,2025-09-29,1.6999999999999993,11.875,10.142857142857146
2025,41,23.585714285714285,12.157142857142857,17.614285714285714,2.2,61.92857142857143,17.614285714285714,7,2025-10-06,0.6392857142857125,-2.8000000000000007,1.75
2025,42,24.385714285714283,13.62857142857143,18.900000000000002,0.6,63.357142857142854,18.900000000000002,7,2025-10-13,0.3035714285714306,-6.025000000000001,-4.464285714285715
2025,43,25.47142857142857,15.414285714285715,20.099999999999998,47.699999999999996,64.07142857142857,20.099999999999998,7,2025-10-20,0.24999999999999645,16.674999999999997,-0.7142857142857082
2025,44,20.557142857142857,11.942857142857141,16.1,3.7,66.07142857142857,16.1,7,2025-10-27,-1.9464285714285694,-12.95,4.25
2025,45,21.614285714285717,13.642857142857142,17.485714285714288,19.2,71.85714285714286,17.485714285714288,7,2025-11-03,-2.5857142857142854,-9.100000000000001,8.089285714285715
2025,46,28.52857142857143,14.72857142857143,21.885714285714283,38.4,60.57142857142857,21.885714285714283,7,2025-11-10,0.0357142857142847,17.95,2.232142857142861
2025,47,23.542857142857144,13.228571428571428,18.228571428571428,22.4,61.57142857142857,18.228571428571428,7,2025-11-17,-2.9178571428571445,14.149999999999999,1.625
2025,48,26.32857142857143,17.314285714285713,21.814285714285713,11.6,69.64285714285714,21.814285714285713,7,2025-11-24,-1.1464285714285722,-13.525,1.6428571428571388
2025,49,29.87142857142857,18.942857142857143,24.214285714285715,9.2,62.785714285714285,24.383031899698672,7,2025-12-01,1.0071428571428562,-5.375,2.357142857142854
2025,50,29.099999999999998,18.842857142857145,23.685714285714287,19.299999999999997,67.28571428571429,23.685714285714287,7,2025-12-08,-0.2464285714285701,0.47499999999999787,5.285714285714292
2025,51,29.357142857142858,18.185714285714287,23.985714285714288,6.8,58.285714285714285,24.028206181015545,7,2025-12-15,0.889285714285716,-0.6250000000000009,-2.732142857142854
2025,52,33.22857142857143,21.228571428571428,27.042857142857144,1.1,58.92857142857143,27.616220522343855,7,2025-12-22,2.2757142857142867,-2.9599999999999995,1.9642857142857224
2026,1,37.699999999999996,22.766666666666666,30.2,0.1,47.833333333333336,30.994747151467674,3,2025-12-29,4.162857142857142,-5.200000000000001,-5.361904761904761
